cs_level|direction|sentence
3|JP_BASE|tidyな部屋でdailyなルーティンをこなすと、stressが減る気がする。
2|EN_BASE|The 貯蓄 in that account has been sitting idle, which feels like a real 損 to me.
2|EN_BASE|She withdrew the full 残高 before closing the branch, leaving behind only 後悔.
2|EN_BASE|Our advisor explained the 利率 clearly, but the hidden fees still felt 不公平.
2|EN_BASE|The 融資 was approved faster than expected, which gave the whole team a sense of 安心.
2|EN_BASE|Have you checked the 明細 lately, or are you just trusting the 概算?
2|EN_BASE|That particular 手数料 caught me completely off guard, though the teller was very 丁寧.
2|EN_BASE|The 担保 on this mortgage is solid, but the repayment schedule still looks 無理.
2|EN_BASE|We need to transfer the 資金 before the deadline — otherwise the whole plan is 台無し.
2|EN_BASE|The branch manager was 真剣 about reviewing every single 申込書 herself.
2|EN_BASE|Your 口座 has been flagged twice this quarter, which is honestly quite 異常.
2|EN_BASE|Is the 為替レート today more 有利 for converting dollars to yen?
2|EN_BASE|The new 積立 plan looked attractive on paper, but the terms were surprisingly 複雑.
2|EN_BASE|She said the 返済 schedule was 柔軟, which was a huge relief for first-time borrowers.
2|EN_BASE|That 保証人 requirement seems 過剰 for such a small personal loan.
2|EN_BASE|The 収益 from the investment fund this year has been remarkably 好調.
2|EN_BASE|We spotted a 誤差 in the ledger that made the whole quarterly report look 不自然.
2|EN_BASE|His 財産 is mostly tied up in real estate, so his day-to-day cash flow is surprisingly 不安定.
2|EN_BASE|The 督促状 arrived on a Friday, which felt especially 憂鬱.
2|EN_BASE|Are the 配当 payments this quarter 十分 to offset last year's losses?
2|EN_BASE|The bank's 審査 process is notoriously strict, but their customer support is 迅速.
2|EN_BASE|The 元金 is manageable, but paying it off while living alone feels 孤独 somehow.
2|EN_BASE|Could you explain the 繰り上げ返済 option in simpler terms — the brochure was far too 難解?
2|EN_BASE|The fund manager's 判断 last spring turned out to be remarkably 的確.
2|EN_BASE|That 定期預金 account only makes sense if you're 長期的 about your savings goals.
2|EN_BASE|The 不正 that surfaced last month made the whole institution look 無責任.
2|EN_BASE|She kept her 現金 in three different banks, which her accountant found slightly 非効率.
2|EN_BASE|The 上限 on daily transfers is too low, and the app itself is annoyingly 不便.
2|EN_BASE|Without proper 分散 in your portfolio, the risk exposure feels genuinely 危険.
2|EN_BASE|The 出金 cleared overnight, but the receiving bank's delay was totally 不合理.
2|EN_BASE|Your 信用 score improved dramatically once the 滞納 history was removed.
2|EN_BASE|The new 窓口 system is more 効率的 than the old paper-based process.
2|EN_BASE|She deposited her entire 賞与 in one go, which her partner thought was surprisingly 大胆.
2|EN_BASE|The 外貨 account was useful during the trip, though the conversion fee felt 高額.
2|EN_BASE|This 節税 strategy is perfectly legal, but it does look a little 抜け目ない in practice.
2|EN_BASE|The bank's 倒産 came as a shock — everything about the institution had seemed so 盤石.
2|EN_BASE|The 小切手 bounced twice, which made the whole 信頼 relationship difficult to repair.
2|EN_BASE|The automated 引き落とし is convenient, but losing track of it is dangerously 無頓着.
2|EN_BASE|His approach to 節約 is 徹底的, right down to choosing the lowest-fee ATM in every city.
2|EN_BASE|Her 遺産 turned out to be quite modest, but distributing it fairly felt deeply 重大.
2|EN_BASE|The 増資 round last quarter was 画期的 — it changed the entire structure of the firm.
2|EN_BASE|The 交差点 ahead looks really 複雑 — are you sure this is the right way?
2|EN_BASE|She said the 目印 for the turn is a red fence, but I see 何も nothing like that here.
2|EN_BASE|Walk past the 広場 and then head 北 until you reach the river.
2|EN_BASE|This 地図 is so outdated that half the 道 on it don't exist anymore.
2|EN_BASE|He described the route in such 細かい detail, yet we still ended up at the wrong 場所.
2|EN_BASE|Is the 駅 on the 東 side of the park or the west side?
2|EN_BASE|Turn left at the big 橋 and keep going until you see the 案内板.
2|EN_BASE|I saved the 現在地 on my phone, but the 電波 dropped before I could share it.
2|EN_BASE|The 裏道 through the neighborhood is faster, though a bit 不便 without a car.
2|EN_BASE|Could you draw a 略図 for me so I understand the 全体 layout of the area?
2|EN_BASE|We got turned around near the 港 and wasted a full 一時間 looking for the ferry terminal.
2|EN_BASE|The 坂 down to the beach is surprisingly steep, so be 慎重 on the way back up.
2|EN_BASE|That 看板 at the corner is the only 目安 you have for finding the clinic.
2|EN_BASE|Follow the 川沿い path for about ten minutes and the shrine will be 正面 in front of you.
2|EN_BASE|She was 迷子 for two hours in that mall because the 案内図 near the entrance was wrong.
2|EN_BASE|The 近道 through the forest saves fifteen minutes but the footing is a bit 危険.
2|EN_BASE|I always use the 高台 as a reference point when the 方向 feels unclear in this city.
2|EN_BASE|They put up a new 標識 at the fork, which makes the 左折 much easier to spot.
2|EN_BASE|Her 感覚 for 地形 is incredible — she can navigate anywhere without a single app.
2|EN_BASE|The pedestrian 通路 under the tracks leads directly to the 西口 of the terminal.
2|EN_BASE|After the 工事 zone ends, you'll see a 分かれ道 — take the one on the right.
2|EN_BASE|It's only a 徒歩 ten-minute walk from here, so there's no real 必要 to call a taxi.
2|EN_BASE|The 距離 between the two villages looked small on the map but felt 遠い in reality.
2|EN_BASE|Please mark the 待ち合わせ spot clearly so everyone knows the 集合 point before we split up.
2|EN_BASE|That old 石段 leads up to the overlook and offers a 一望 of the whole valley.
2|EN_BASE|We need a better 基準点 because the current reference makes the 右折 incredibly confusing.
2|EN_BASE|The 地下道 is well lit and 安全, so most locals prefer it after dark.
2|EN_BASE|Her handwritten 地図 was surprisingly 正確, and we found the café on the first try.
2|EN_BASE|Going 南 from the plaza brings you to the 市場, which is hard to miss.
2|EN_BASE|The 曲がり角 at the old library is where the route becomes a bit 複雑.
2|EN_BASE|Even a 大まか estimate of the 距離 would help us figure out whether to walk or take a bus.
2|EN_BASE|He pointed at the 山頂 and said that the trail 真っ直ぐ to it was closed for repairs.
2|EN_BASE|The 入り口 to the park is on the opposite side from where the 駐車場 is located.
2|EN_BASE|I always feel 不安 when I lose sight of the 海岸線 while hiking in this area.
2|EN_BASE|Are there any 目立つ landmarks between the 交番 and the bookstore?
2|EN_BASE|The 路地 behind the market is 細い, so two people can barely pass each other.
2|EN_BASE|We followed every 矢印 on the trail but still ended up at an 行き止まり.
2|EN_BASE|The 丘 to the north is a great 目標 to keep in sight while you cross the open fields.
2|EN_BASE|Standing at the 頂上 and looking 四方 is honestly the best way to orient yourself here.
2|EN_BASE|The entire 道のり was more 険しい than we expected, but we made it to the viewpoint.
3|JP_BASE|scrubブラシでtileをdeeplyこすると、汚れがよく落ちますよ。
3|JP_BASE|今日のchoresリストにはlaundryとtrashの処理が入っています。
3|JP_BASE|dustyな棚をcleanにするのは、weeklyのルーティンにしています。
3|JP_BASE|mopをwetにしすぎると、woodenのフローリングが傷みますよ。
3|JP_BASE|soakしておいたpotのgrimeが、やっと落ちてきた。
3|JP_BASE|彼女はsprayボトルをshakeしながら、mirrorを丁寧に磨いた。
3|JP_BASE|rinse後にplatesをdrainラックに立てて乾かしてください。
3|JP_BASE|このscrubberはtoughな汚れにも対応できるとてもhardyな道具だ。
3|JP_BASE|heavyな家具を動かして下のfloor をcleanにするのは大変だ。
3|JP_BASE|rinse水をcleanにするためにfilterを月に一度は交換しよう。
3|JP_BASE|scrub後にfloorがcleanになると、気分まで晴れやかになる。
3|JP_BASE|spillがfreshなうちにcloth でしっかりと吸い取ってください。
3|JP_BASE|彼はrubberグローブをtightにはめてから、drainを掃除した。
3|JP_BASE|彼女はlaundryをsortしてからwarmな水で丁寧に洗った。
2|EN_BASE|The doctor said my 体力 has really improved, which is such 朗報 for my whole family.
2|EN_BASE|She drinks a warm herbal tea every night for 安眠, and her overall 健康 has noticeably improved.
2|EN_BASE|His recovery felt slow at first, but the surgeon described his progress as 順調, which gave everyone 安心.
2|EN_BASE|I asked the pharmacist whether this supplement has any 副作用, and she explained the 成分 in detail.
2|EN_BASE|The clinic waiting room had a kind of 静か atmosphere, completely different from the 混雑 I expected.
2|EN_BASE|Are you still feeling 不調, or has the new medication finally brought some 余裕 back to your daily life?
2|EN_BASE|The nurse explained the procedure with such 丁寧 care that even the most 不安 patients felt reassured.
2|EN_BASE|My physical therapist says building 体幹 is more important than raw strength, and that 継続 is everything.
2|EN_BASE|After the surgery, the hospital room had a strange 静寂 that gave me time to reflect on my 生命力.
2|EN_BASE|She described the chronic pain as a constant 重さ in her chest, and the specialist confirmed it was 深刻.
2|EN_BASE|The new treatment plan requires 忍耐, but the expected outcome is genuinely 画期的 according to the research.
2|EN_BASE|He takes his 免疫 health seriously every winter, always stocking his fridge with 新鮮 fruits and vegetables.
2|EN_BASE|The hospital's 最先端 equipment made the diagnostic process much faster, and the results were 明確 from the start.
2|EN_BASE|I find that regular 瞑想 keeps my stress levels low and my 集中力 much sharper throughout the workday.
2|EN_BASE|The pediatrician spoke with remarkable 穏やか warmth, and the child left the office in a completely 元気 state.
2|EN_BASE|Could you explain the difference between 急性 and chronic inflammation, and which one carries a higher 危険性?
2|EN_BASE|The post-operative diet was surprisingly 豪華 compared to what I expected, and it helped restore my 食欲 quickly.
2|EN_BASE|My grandmother swears that keeping a sense of 感謝 every day is the real secret behind her remarkable 長寿.
2|EN_BASE|The rehabilitation center has a real 温かさ about it, and the staff treat every patient with total 誠実.
2|EN_BASE|He pushed through the 疲労 of the first training week, and his coach says his 回復力 is outstanding.
